stake,capacity_gb,utilization_gb,node_age_days,uptime_pct,avg_latency,post_success_rate,proof_misses,slashing_count,utilization_ratio,stake_per_gb,risk_score,event_success_rate,event_avg_latency,region_Asia-Pacific,region_EU-Central,region_EU-West,region_South-America,region_US-East,region_US-West,region_Unknown,is_failed,reliability_tier,provider_id
7610.45,1874,34,69,0.84,10000.0,0.5695,1,0,0.01814300960512273,4.06107257203842,24.02,0.875,1379.33375,True,False,False,False,False,False,False,False,gold,0x19854435eab6c75d78fc4e65fe9b880fc823c8ac
8544.48,2751,85,27,0.9084,97.81,0.85,0,0,0.030897855325336242,3.1059541984732824,8.748000000000001,1.0,97.04333333333334,False,True,False,False,False,False,False,False,platinum,0x0aaf39a122d1c6752352ad7d6cbfb42701b6306f
12652.15,2870,140,69,1.0,49.41,0.99,0,0,0.04878048780487805,4.408414634146341,0.40000000000000036,1.0,48.24888888888889,False,False,False,False,False,True,False,False,platinum,0x14694dd5c74b3aff2dda5f051bfd4ca7025a4085
856.07,2984,3,20,0.7633,9436.86,0.7163,0,0,0.0010053619302949062,0.2868867292225201,18.448999999999998,1.0,1252.1166666666666,False,False,False,False,True,False,False,True,gold,0x513a897799320335ec3769f9f0ebf85048176a6a
2580.42,4696,0,26,0.6586,603.16,0.5828,0,0,0.0,0.5494931856899489,26.930000000000003,1.0,653.068,False,False,False,False,False,True,False,True,silver,0xe99fe668fc09ae911aa58624a3637cae34648f21
11618.73,3701,0,78,0.944,47.82,0.9,0,0,0.0,3.1393488246419885,5.680000000000001,1.0,52.265,False,False,False,False,False,False,True,True,platinum,0x206671ff6c722b3c6b9ec434825e05332bffa8f0
2608.94,467,0,37,0.6451,588.65,0.571,2,0,0.0,5.586595289079229,31.807000000000002,0.6666666666666666,595.37,False,False,False,False,False,False,True,True,silver,0x6e8e348871992f79c7aae62987581c6980728243
500.0,414,62,68,0.9269,130.28,0.97,0,0,0.1497584541062802,1.2077294685990339,3.3930000000000025,1.0,128.64000000000001,True,False,False,False,False,False,False,False,platinum,0x412b2117066e287cd2c0784ec4772a415f75c534
6295.21,1325,0,25,0.5853,584.47,0.5652,2,0,0.0,4.751101886792453,33.833,0.3333333333333333,574.7266666666667,True,False,False,False,False,False,False,False,silver,0xbe6e44ae063a9711b2c2937befb9b0e0960630eb
6354.42,3604,149,40,0.9188,263.03,0.8309,1,0,0.04134295227524972,1.763157602663707,11.200000000000003,0.8333333333333334,258.56333333333333,False,False,False,False,True,False,False,False,gold,0x45bfa4998cb856db40f42d4d2489febc4193c394
1070.11,1472,0,90,0.5,465.43,0.5,0,0,0.0,0.726976902173913,35.0,1.0,464.91166666666663,False,False,False,False,True,False,False,True,silver,0xaf2273cf00681235707888d353c66d5a78ac847a
4727.17,2823,0,30,0.8347,654.42,0.8247,0,0,0.0,1.6745200141693235,11.971,1.0,402.75333333333333,False,False,False,True,False,False,False,False,gold,0xdeb78d5fa9bb5002fc7ebeb5519c0bd5010a0dbf
33310.96,3762,148,80,0.8503,190.91,0.9,0,0,0.03934077618288145,8.8545879851143,8.491,1.0,194.2575,False,False,True,False,False,False,False,False,platinum,0x6656b1e0f6bbe3b02ed7b36e55948baffbe87712
2302.76,2602,63,87,0.8487,310.64,0.7922,1,0,0.02421214450422752,0.8849961568024597,14.850999999999999,0.8571428571428571,304.81,False,False,False,False,False,True,False,False,gold,0x9bfac656e96cafb825c79cc2294647a611ac18b0
11111.32,663,28,49,0.9586,44.16,0.99,0,0,0.042232277526395176,16.759155354449472,1.6420000000000001,1.0,46.790000000000006,False,False,True,False,False,False,False,False,platinum,0xdf6dc403f47685ed12e7574596f7c3a2132c6f22
500.0,5086,0,61,0.7667,192.73,0.9,0,0,0.0,0.09830908375933936,10.998999999999999,1.0,178.88333333333333,False,True,False,False,False,False,False,False,gold,0xbb0296563cec8c73fe15f05e29a5b64cb45d8e50
40245.09,1546,0,80,0.702,254.11,0.7,0,0,0.0,26.031752910737385,20.940000000000005,1.0,271.1033333333333,False,True,False,False,False,False,False,False,gold,0x2ebb32aa91f8215dd829a5bb842ee20b95323e4a
1783.67,3120,0,85,0.6174,447.04,0.5353,2,0,0.0,0.5716891025641025,34.066,0.6666666666666666,408.24500000000006,False,False,True,False,False,False,False,True,silver,0xaea325efc33f6dfaf7173cd1eb2854452e6ea459
1395.23,2786,0,5,0.7756,283.24,0.9,1,0,0.0,0.5008004307250539,12.732,0.8333333333333334,276.05,True,False,False,False,False,False,False,False,gold,0x441c51b14992d707492443f1d0e7326220de0a31
7448.0,1731,66,56,0.9812,58.32,0.99,0,0,0.038128249566724434,4.302715193529751,0.9640000000000015,1.0,55.92,False,False,True,False,False,False,False,False,platinum,0x140dcb53a31cebc99e7a98b269abd3557a530498
41499.73,3727,66,44,0.9058,3715.79,0.97,0,0,0.017708612825328682,11.134888650389053,4.026,1.0,825.74,False,True,False,False,False,False,False,False,platinum,0x37c543a0d8c3d6ae340c03df86671b1feb440dc3
632.44,2460,72,87,0.7829,474.32,0.795,2,0,0.02926829268292683,0.25708943089430897,18.712999999999997,0.75,470.9325,False,False,False,False,False,True,False,True,gold,0x1c73a83671a89750f55b51de7a9604bd503c1eb9
4980.56,1256,183,87,0.8314,1290.42,0.7,0,0,0.14570063694267515,3.965414012738854,17.058,1.0,580.346,False,False,False,False,True,False,False,False,gold,0x9ace9ae92a8c556ad8064bc3db55d9ec0c3fd7c2
41001.85,1863,46,84,0.9488,45.98,0.99,0,0,0.024691358024691357,22.008507783145465,1.936000000000001,1.0,46.31545454545455,False,False,False,False,True,False,False,False,platinum,0x09c31ec2c7c7ee58a4bbc28b3fd1ac046d49f086
59049.94,666,72,32,0.9251,140.51,0.85,0,0,0.10810810810810811,88.66357357357357,8.247,1.0,138.095,False,False,False,False,False,True,False,False,platinum,0x90dd26de64d2240c90e9c0db48d0f1726aea4e19
16293.15,755,0,64,0.6653,346.87,0.5122,2,0,0.0,21.580331125827815,33.553,0.3333333333333333,337.01,False,True,False,False,False,False,False,False,silver,0x1aeca7422a3d38d275d3b5ccb2ee3cd72aa41f39
23778.22,1615,0,82,0.8784,249.17,0.8608,1,0,0.0,14.723356037151703,11.216000000000001,0.75,247.785,False,False,False,False,False,True,False,False,gold,0x517da0643d9f8a88f618e9bcca3be527e7d5d41d
32785.31,774,111,48,0.8907,248.52,0.7383,0,0,0.1434108527131783,42.358281653746765,13.747,1.0,243.50142857142856,False,False,False,False,True,False,False,False,gold,0x47b40693425a8ecb869fc12cddfb79e476c146f4
30770.53,141,53,66,0.9082,303.36,0.9,1,0,0.375886524822695,218.23070921985814,8.753999999999998,0.8571428571428571,283.6171428571429,False,False,True,False,False,False,False,False,platinum,0x9a8352bf19cb23aadd98a78bc1307f786e1d8f94
1217.0,3516,201,50,0.9543,49.51,0.99,0,0,0.05716723549488054,0.34613196814562003,1.7709999999999992,1.0,50.84142857142857,False,False,False,False,False,True,False,False,platinum,0x8c9d102a34f22a673f61dffd748da76cdd9f4448
4321.46,521,55,79,0.7529,324.43,0.8,1,0,0.10556621880998081,8.294548944337812,17.412999999999997,0.6666666666666666,306.30333333333334,False,False,True,False,False,False,False,False,gold,0x6f7fde0e217407d81924d961127359ab0b146b81
500.0,1320,15,29,0.9299,266.91,0.7678,1,0,0.011363636363636364,0.3787878787878788,13.391,0.8333333333333334,257.0833333333333,False,False,False,True,False,False,False,False,gold,0x7142cae99b008b2771f86ced9b02dbd192f834ab
26532.51,3268,208,39,0.9342,112.38,0.85,0,0,0.06364749082007344,8.118883108935128,7.974,1.0,113.18571428571428,False,False,True,False,False,False,False,False,platinum,0xf3f08d1159c31a6a2a7a31c2652a0e064e6e9eb0
6411.27,561,60,39,0.8443,403.41,0.6474,1,0,0.10695187165775401,11.428288770053477,20.775,0.875,403.74375,False,False,True,False,False,False,False,False,gold,0x21d49c2ef15c28c8e32d11066d8c2afec4202077
1500.36,3713,95,6,0.9531,99.92,0.97,0,0,0.025585779692970642,0.40408295179100456,2.607000000000003,1.0,103.1725,False,False,False,True,False,False,False,False,platinum,0x9616673e890a51fc24d10d2f5516ad43617eefaa
7803.7,3081,97,77,0.8505,228.5,0.7,1,0,0.03148328464784161,2.5328464784160984,18.485,0.6666666666666666,228.36666666666667,False,False,False,False,False,True,False,False,gold,0x0b49cd54ee99e41d9ea3f18d76684f4914abd824
3712.62,2592,67,76,0.9549,97.33,0.9402,2,0,0.025848765432098766,1.432337962962963,7.744999999999999,0.7777777777777778,90.88222222222221,False,False,False,False,False,True,False,True,platinum,0xa12359ae164f2b1a0b934e926ce1f865cc1d84f8
20336.3,4528,39,78,0.7982,2554.83,0.8184,1,0,0.008613074204946997,4.491232332155477,15.317999999999998,0.8,919.762,False,False,False,False,False,False,True,True,gold,0xdef0e55b492e50e0c6d597f0b64ecf12bbadc40b
57060.99,4926,0,64,0.8672,218.79,0.8294,1,0,0.0,11.58363580998782,12.808,0.8,208.612,False,False,False,False,True,False,False,True,gold,0xb66a979eb7955d9d645a6d18dbe7b73d7013a248
808.8,1509,18,47,0.7043,544.58,0.562,1,0,0.011928429423459244,0.5359840954274353,28.390999999999995,0.75,510.90000000000003,False,False,False,False,False,False,True,False,silver,0x1a6058a96791f83244e4b64b6be841018984c997
5444.25,1279,104,8,0.7612,272.52,0.8896,0,0,0.08131352619233777,4.256645817044566,11.580000000000002,1.0,258.91,False,False,False,False,False,True,False,False,gold,0x40917579b661624be52db3de7dd25cb81cd434fe
1371.24,829,78,60,0.8559,259.65,0.9,0,0,0.09408926417370325,1.6540892641737033,8.323,1.0,272.38,False,False,False,False,False,True,False,False,platinum,0x26a15648bd22794a0759f67c145a39c7fc49f936
14780.85,2583,0,69,0.9772,58.43,0.9,0,0,0.0,5.722357723577236,4.684,1.0,59.29,False,True,False,False,False,False,False,False,platinum,0xabaff6db1917d28e0aba23026dc1546172d29723
33570.4,4111,0,47,0.8005,278.38,0.7,0,0,0.0,8.165993675504744,17.985000000000003,1.0,272.61,True,False,False,False,False,False,False,False,gold,0x6bf0d5d55efad05e91ca7ad003a31be9e4a69d22
500.0,1732,0,77,0.85,354.36,0.6576,0,0,0.0,0.28868360277136257,18.196,1.0,351.65749999999997,False,False,False,False,False,True,False,False,gold,0x6c6ffb3cb65ab10b4ff5596b5fbe8e9e3e88643a
6345.9,3084,120,47,0.9616,94.73,0.97,1,0,0.038910505836575876,2.0576848249027235,4.352,0.875,93.50750000000001,False,False,False,True,False,False,False,False,platinum,0x63b6e6f689b155cd3f0c1cb9647ea9350aa8bbd5
579.3,2768,8,80,0.9265,236.85,0.7,0,0,0.002890173410404624,0.20928468208092485,14.205000000000002,1.0,228.88666666666666,True,False,False,False,False,False,False,False,gold,0xf4e890c56be8b20a865c2db4d59f4fc7db71fcbb
5885.27,3415,0,35,0.8892,148.82,0.8525,1,0,0.0,1.723358711566618,11.223999999999998,0.8333333333333334,150.52666666666667,False,False,True,False,False,False,False,False,gold,0xa4c652d90f806e74bb563e4b43f1549bd7019154
1706.3,1133,0,65,0.99,129.33,0.97,0,0,0.0,1.5060017652250661,1.5000000000000013,1.0,136.91500000000002,True,False,False,False,False,False,False,False,platinum,0x7a049e7a8998232d446fc71c0e2207b3ecf505e3
641.14,2959,0,21,0.732,493.47,0.6176,0,0,0.0,0.21667455221358567,23.336,1.0,447.33500000000004,False,False,False,False,False,True,False,False,gold,0xb32e30be7e6e3e8563d3f33941934ddd029ce76d
3559.74,2359,54,7,0.5824,339.22,0.6379,0,0,0.022891055532005086,1.509003815175922,27.011999999999997,1.0,352.25,False,False,False,False,False,True,False,True,silver,0xa4bb081a5bfa5e067eb85364e71b184863a46468
500.0,973,72,57,0.8101,316.09,0.7082,0,0,0.07399794450154162,0.513874614594039,17.368999999999996,1.0,327.34166666666664,True,False,False,False,False,False,False,False,gold,0x99a8220e2c95ebb3969ee447af1775ddf51a5b84
1514.55,1897,19,37,0.768,276.22,0.846,0,0,0.010015814443858724,0.7983921982076964,13.120000000000001,1.0,265.71500000000003,False,False,False,False,True,False,False,False,gold,0x45481732c155626291b9c40e59c21be9b71cde18
1710.66,852,0,64,0.951,41.24,0.99,1,0,0.0,2.0078169014084506,3.870000000000002,0.75,41.1725,False,False,False,False,True,False,False,False,platinum,0xe6477252b2a3bff5c5b36eef80c3988d39c912c7
32176.58,1244,0,79,0.7566,229.7,0.9,0,0,0.0,25.86541800643087,11.301999999999998,1.0,229.7,True,False,False,False,False,False,False,False,gold,0x8f5fe15759863128ae1e370db1d4c981c1f9773c
6805.96,4187,15,44,0.8164,261.83,0.9,0,0,0.0035825173155003584,1.6254979699068546,9.508,1.0,253.946,False,False,False,False,True,False,False,False,platinum,0xa1791eecfddf0958c4e9d73576fade658beab5ea
6587.7,4198,182,67,0.7628,462.74,0.8,0,0,0.043353978084802285,1.5692472606002859,15.115999999999996,1.0,464.8125,False,False,False,False,False,True,False,True,gold,0x18859c3e432c17e7e6331712a8646942bb3671ee
650.54,4911,99,64,0.9339,280.89,0.9,0,0,0.020158827122785584,0.13246589289350438,5.9830000000000005,1.0,282.132,False,True,False,False,False,False,False,True,platinum,0x57bbdf69e81d3db49ec0a309c3903c7c19e3a5ea
10616.01,3557,83,26,0.9089,142.06,0.85,0,0,0.02333427045262862,2.984540342985662,8.733,1.0,133.76600000000002,False,False,False,False,True,False,False,False,platinum,0x2fe5dbcbc277c7614ba7718d62c64f0b500c0a75
2341.07,3833,130,63,0.5444,507.13,0.8,0,0,0.03391599269501696,0.6107670232194105,21.668,1.0,485.72666666666663,False,False,False,False,False,True,False,False,gold,0x8ab9b511cb06e4c74f015880f92ebb9d884ab994
45352.39,2664,0,68,0.922,336.32,0.7,1,0,0.0,17.024170420420422,16.34,0.5,268.65999999999997,False,False,False,False,False,True,False,False,gold,0x11ef2a28f4ccfafca903ee2f06d80cb7989e4e33
26447.9,2990,69,1,0.8445,270.7,0.865,0,0,0.023076923076923078,8.845451505016722,10.065,1.0,261.125,False,False,False,False,True,False,False,False,gold,0x07bdf9d02951698af72f4a3da7ef1e69e234a1d2
40297.76,2539,30,5,0.634,467.64,0.5,1,0,0.011815675462780622,15.87150846790075,32.980000000000004,0.875,474.3075,True,False,False,False,False,False,False,True,silver,0xb2abe6a6a864c5864b844177d9d6b1fda411471b
21351.94,142,0,34,1.0,46.73,0.9,0,0,0.0,150.36577464788732,3.999999999999999,1.0,47.28142857142857,False,False,False,False,True,False,False,False,platinum,0x23f2919841f234f107ef71ceef62d48fdaefc949
6558.61,188,0,83,0.6283,522.43,0.7421,0,0,0.0,34.88622340425532,21.467000000000002,1.0,527.928,True,False,False,False,False,False,False,False,gold,0x86b02fd44b0f2b548762b5215d04cbea70b4be1a
5835.97,2061,36,72,0.6549,298.78,0.6962,3,1,0.017467248908296942,2.831620572537603,38.504999999999995,0.5714285714285714,310.5842857142857,True,False,False,False,False,False,False,True,silver,0xc836c6e1f255b349450a2d93e8baa24adf16e9b8
3510.58,3503,0,14,0.7601,449.0,0.8,1,0,0.0,1.002163859548958,17.197,0.8,471.674,False,False,False,False,True,False,False,True,gold,0x4866277ad4f3f30d3562d66fd8822dcb048e369c
500.0,2168,73,89,0.8833,149.58,0.97,0,0,0.03367158671586716,0.23062730627306274,4.701000000000002,1.0,143.428,False,True,False,False,False,False,False,False,platinum,0xbf1345b6f6468d9383eaa00d646bacbda76b1864
100000.0,2555,55,69,0.8949,143.66,0.9175,0,0,0.021526418786692758,39.13894324853229,6.452999999999999,1.0,137.0475,False,False,True,False,False,False,False,False,platinum,0xb6f740e1a9a49507d3f78baaac69771b2ddbe805
725.76,1079,0,44,0.6295,337.31,0.749,0,0,0.0,0.6726227988878591,21.155,1.0,342.58,False,False,False,False,True,False,False,True,gold,0x227e4eaffedbe07ae34beb2475602515e54fc2d5
75726.52,1228,29,6,0.6241,482.19,0.7713,0,0,0.023615635179153095,61.666547231270364,20.425,1.0,478.36400000000003,False,False,False,False,False,True,False,False,gold,0xc8396dab383a5d446f76412f004c52a67e22f957
5928.87,438,0,39,0.8578,253.17,0.9,0,0,0.0,13.536232876712328,8.265999999999998,1.0,257.76,True,False,False,False,False,False,False,False,platinum,0x36bb7b4b89e810293c4386cdca47f0cefade78c1
1799.83,278,52,34,0.7795,337.2,0.8,0,0,0.18705035971223022,6.474208633093525,14.614999999999998,1.0,337.45166666666665,False,False,False,False,False,True,False,False,gold,0x8e287f7630c4499fae9ab99539ac4d183cdb30e8
18632.7,2480,77,1,0.8207,1583.92,0.7539,1,0,0.031048387096774193,7.513185483870968,17.223,0.8333333333333334,541.0433333333334,False,False,False,False,False,True,False,False,gold,0xd61725d03f30f9c0d9736d1527e6e219c9b64009
2043.76,1990,85,49,0.9321,126.23,0.85,0,0,0.04271356783919598,1.0270150753768845,8.036999999999999,1.0,128.328,False,False,False,False,False,True,False,False,platinum,0x90e2c03460531b53dcfe11478446bfb6cca67b20
6411.38,3189,262,16,0.6282,518.26,0.5419,0,0,0.0821574161179053,2.0104672311069303,29.477999999999998,1.0,538.705,False,False,True,False,False,False,False,False,silver,0x0b2230918afe248ff70eb9e4c4dff7fee117b5fa
2330.36,3828,6,79,0.7734,569.83,0.6976,1,0,0.001567398119122257,0.6087669801462905,20.894000000000002,0.6666666666666666,508.9533333333333,False,False,True,False,False,False,False,False,gold,0x7b2e97126a19a97bee1c5c0f6d4acefac7dc276d
23700.71,1359,0,19,0.8229,280.59,0.7299,0,0,0.0,17.439816041206768,16.117,1.0,271.95666666666665,False,False,False,False,True,False,False,False,gold,0xfc4886ac33dc19d8e13e067d6c6aa8fe6d223992
2365.08,767,0,34,0.8126,274.36,0.9,0,0,0.0,3.08354628422425,9.622,1.0,271.572,False,False,False,False,False,True,False,False,platinum,0x715591c343133aae6369382df686cc07599d2761
5447.17,4054,70,57,0.855,253.36,0.7,1,0,0.01726689689195856,1.3436531820424273,18.35,0.8,260.05,False,False,True,False,False,False,False,False,gold,0xa67abc207dab56850b0c930fb4a4114feb98faae
1085.91,2607,55,65,0.85,463.45,0.7258,0,0,0.02109704641350211,0.41653624856156507,15.468,1.0,468.36800000000005,False,False,False,False,False,True,False,True,gold,0x9794cd8afab1a69a689e90c64dd94ba7683e0cf3
801.45,3581,106,1,0.8828,120.05,0.97,0,0,0.029600670203853673,0.22380619938564647,4.716,1.0,125.3157142857143,False,False,True,False,False,False,False,False,platinum,0x9431f08ce990db09ba12fb9c0b948968709b3556
4627.38,1848,83,31,0.8978,145.84,0.85,0,0,0.04491341991341991,2.5039935064935066,9.065999999999999,1.0,142.16111111111113,False,False,False,False,False,True,False,False,platinum,0x007eb5067329414bcaff68ee9f31c9635ea45fd0
27045.28,4790,108,90,0.7661,221.79,0.9,1,0,0.02254697286012526,5.6461962421711895,13.017,0.8,229.1,False,True,False,False,False,False,False,True,gold,0x3046141c6c7b0836c78dd7f042b8a80e01bddfd3
588.73,3693,118,41,0.9448,146.08,0.97,0,0,0.031952342269157864,0.1594178174925535,2.8560000000000016,1.0,158.72,True,False,False,False,False,False,False,False,platinum,0x6b92e082947a7ac8638ebcfba64ab65c7d5966ed
79676.35,1309,0,89,0.8933,206.85,0.7029,0,0,0.0,60.86810542398778,15.085,1.0,201.51749999999998,False,False,False,False,True,False,False,False,gold,0x45dad351d4228f6b6561aa1c171751ede9186f91
2386.46,1720,58,86,0.8058,250.83,0.7289,2,0,0.03372093023255814,1.3874767441860465,20.67,0.6666666666666666,254.15166666666667,False,False,False,False,False,True,False,False,gold,0x2eef780e7f6088285f285f815fdeed7cefd00c27
7542.19,3170,0,61,0.5494,509.27,0.5724,0,0,0.0,2.3792397476340694,30.622,1.0,483.4625,False,False,True,False,False,False,False,False,silver,0x00786bf84671ae09110034244ef046e45d16eb51
1537.38,265,0,52,0.8638,306.22,0.7792,0,0,0.0,5.801433962264151,12.918,1.0,297.52125,False,True,False,False,False,False,False,False,gold,0x70c4a4879e971f07a1bd7071f84c2ccec06334c6
7110.17,1676,60,27,0.6127,341.58,0.8,2,0,0.03579952267303103,4.242344868735084,23.619,0.6666666666666666,331.41,False,False,False,False,True,False,False,True,gold,0xda2876cc86ddca23565ede6cf1b12a4c3527399c
34631.25,1170,0,42,0.99,113.32,0.9677,0,0,0.0,29.599358974358974,1.592,1.0,112.15333333333335,False,False,True,False,False,False,False,False,platinum,0x90024db5d896edc4f6c0697d25133276f2d26dad
64330.76,4240,0,62,0.8273,195.19,0.7,0,0,0.0,15.172349056603775,17.181,1.0,195.6,False,False,False,False,True,False,False,False,gold,0xd822daaf9f369c664f5a5a3057a1c6698540fe93
59414.87,1793,77,7,0.9217,220.02,0.7179,2,0,0.04294478527607362,33.13712771890686,17.633000000000003,0.6666666666666666,227.22666666666666,False,False,False,False,True,False,False,False,gold,0x348d238ad583bd3c84778b848df64356abae8020
28464.04,422,120,73,0.9378,54.56,0.9,0,0,0.2843601895734597,67.45033175355451,5.866,1.0,55.525999999999996,False,False,False,False,True,False,False,False,platinum,0x032c94f9de641e38406f70297f6a9217e9b08def
3238.13,1908,0,56,0.7496,429.8,0.7039,0,0,0.0,1.6971331236897276,19.356,1.0,436.91499999999996,True,False,False,False,False,False,False,True,gold,0x597fefef827286368adb17c9e38c7c57c466530b
1567.02,1928,0,84,0.7976,564.0,0.8,3,1,0.0,0.8127697095435684,30.072,0.6666666666666666,551.031111111111,False,False,False,False,True,False,False,True,silver,0x7dae2376e61c4ce6786e68ec4fc2a3394f99e73c
36163.33,3074,84,24,0.9073,118.72,0.85,1,0,0.027325959661678594,11.764258295380612,10.781,0.9,117.97,False,True,False,False,False,False,False,False,gold,0xd409b5f4922bfe12f05d9a08b0ef761ccbd8c1ee
7400.7,1653,0,8,0.5952,297.67,0.6133,2,0,0.0,4.477132486388385,31.612000000000002,0.0,287.12,True,False,False,False,False,False,False,True,silver,0x54409259ac5536fd2e6891fd339438a2d52d1d84
21681.88,609,0,21,0.9377,115.62,0.97,0,0,0.0,35.6024302134647,3.0690000000000017,1.0,118.955,False,False,False,False,False,True,False,False,platinum,0xe4146d13aa9a3cbe5774935a31eb734e65304ce7
32291.44,4328,0,11,0.7312,563.89,0.8,0,0,0.0,7.461053604436229,16.064,1.0,587.97,False,False,True,False,False,False,False,False,gold,0xf46577dcd69e16fcfe5f3a1241295ea5fa970c86
68927.72,2920,0,75,0.9334,91.03,0.85,0,0,0.0,23.605383561643837,7.998000000000001,1.0,88.895,False,False,True,False,False,False,False,False,platinum,0x88dd952701b8602b0f0c5ac1d30516ed24fbf93f
17051.46,1111,52,7,0.7001,459.83,0.625,2,0,0.046804680468046804,15.347848784878487,27.997,0.75,443.03375,False,True,False,False,False,False,False,True,silver,0xcface14a57b2388ed8bc8524284907df53e10013
94376.14,3041,85,9,0.8181,314.75,0.7,0,0,0.027951331798750412,31.034574153239067,17.457,1.0,326.7083333333333,False,False,False,False,False,True,False,False,gold,0x48093c03a1106d1cea31ba734eb4385f41216956
6671.68,3090,62,15,0.9113,147.2,0.969,2,0,0.020064724919093852,2.159119741100324,7.901000000000002,0.6666666666666666,151.21666666666667,False,False,False,False,False,True,False,False,platinum,0x6246b2c16af4113a0e6ba6acc70f3777476e39b0
23193.72,2493,10,40,0.9463,142.5,0.8593,1,0,0.004011231448054553,9.303537906137185,9.239,0.8333333333333334,142.01999999999998,False,True,False,False,False,False,False,False,platinum,0xfbab3133bff6e3806bc5504083dc87d6af3ef25c
7449.51,3097,108,34,0.7145,376.48,0.5374,1,0,0.03487245721666128,2.4053955440749113,29.069000000000003,0.8,379.47799999999995,False,False,False,False,False,False,True,True,silver,0x4d44e3d4acb18858d2643d21ca723baf962c821b
6527.74,3112,0,39,0.8374,204.39,0.7258,0,0,0.0,2.097602827763496,15.846,1.0,204.39,False,False,False,False,True,False,False,False,gold,0x13b33599252546923138c38cfc87b5689e3ed5e4
98149.63,4631,71,16,0.99,146.66,0.97,0,0,0.015331461887281364,21.19404664219391,1.5000000000000013,1.0,143.615,False,False,True,False,False,False,False,False,platinum,0xdbbeef7b1f712c61083714d52613fc022c864c59
500.0,160,0,34,0.7275,503.21,0.5549,1,0,0.0,3.125,27.979,0.75,535.5,False,False,False,False,True,False,False,True,silver,0x41d45296e99b1742a350fac07e742aa0c437732d
7415.6,754,156,64,0.9625,112.77,0.97,0,0,0.20689655172413793,9.83501326259947,2.325,1.0,109.07555555555555,True,False,False,False,False,False,False,False,platinum,0x2ed493b1c61eab9d62634cbcd32fdc1f39d0b73f
1489.63,4483,35,49,0.9333,129.98,0.97,1,0,0.007807271916127593,0.33228418469774706,5.2010000000000005,0.875,126.87125,False,False,True,False,False,False,False,False,platinum,0xf62474c9aca813ed36a4e859b70389c20690ba6d
34146.99,2947,84,86,0.8394,218.6,0.7094,1,0,0.028503562945368172,11.58703427214116,18.441999999999997,0.6666666666666666,221.33333333333334,True,False,False,False,False,False,False,False,gold,0xd3d98a362e30dc66508bcf1d0fd0ea0b7db4ed54
897.92,194,154,90,0.8934,10000.0,0.7618,1,0,0.7938144329896907,4.628453608247423,14.725999999999999,0.8888888888888888,1095.3744444444444,True,False,False,False,False,False,False,False,gold,0xb8e681d4a723a31de3c359a47f038567ff8356b9
19890.65,4874,100,47,0.8264,319.94,0.7446,2,0,0.02051702913418137,4.080970455478047,19.423999999999996,0.7777777777777778,323.8855555555556,False,False,True,False,False,False,False,True,gold,0xbd6ea9342d009e76f6e69fd9861db4bd02f4d879
8480.27,979,37,88,0.8008,253.27,0.7659,0,0,0.03779366700715015,8.66217568947906,15.34,1.0,260.8357142857143,True,False,False,False,False,False,False,False,gold,0x166ed52fab7e7508569eb3dd3938ef3c7b4991a4
2831.51,2295,67,52,0.9513,139.82,0.85,0,0,0.029193899782135078,1.233773420479303,7.461,1.0,139.94333333333336,False,True,False,False,False,False,False,False,platinum,0x06782d95e2abef19b028c2544fdf46493e535b94
543.17,3134,98,30,0.6712,7308.43,0.5,3,1,0.031269942565411615,0.1733152520740268,45.864,0.6666666666666666,1263.707777777778,False,False,False,False,False,True,False,True,silver,0x18724448e59c68135e7e0731d12307e15d87946b
554.32,2223,0,2,0.9506,50.49,0.9018,0,0,0.0,0.24935672514619886,5.409999999999998,1.0,48.83,False,False,False,False,False,False,True,False,platinum,0x81f27a93a2bee6e971eda72bdff1ca96c7ea3be3
3055.14,1524,28,38,0.9473,56.86,0.99,0,0,0.01837270341207349,2.0046850393700786,1.9809999999999994,1.0,57.15,False,False,True,False,False,False,False,False,platinum,0xfed2e795dcbedd5f5eeef684c2f5935c483ad67f
3040.55,998,136,50,0.7803,201.22,0.8758,0,0,0.13627254509018036,3.0466432865731465,11.559,1.0,200.33,False,False,True,False,False,False,False,False,gold,0x2d1ca885675d0f0df85a378a13f2c9d5e00fdcd0
3536.96,2957,97,20,0.9315,111.24,0.85,2,0,0.032803517078119716,1.1961312140683125,12.055000000000001,0.8,110.65599999999999,True,False,False,False,False,False,False,True,gold,0xc06c63ec7170e56bd49b351edd523e499960a088
518.4,1827,130,70,0.99,94.56,0.9253,0,0,0.07115489874110564,0.283743842364532,3.288,1.0,90.9,False,False,True,False,False,False,False,False,platinum,0x17c732947225a45093e9874e2a3e64427dce1527
3077.66,543,79,54,1.0,53.53,0.99,0,0,0.14548802946593,5.667882136279926,0.40000000000000036,1.0,52.126,False,False,False,False,False,True,False,False,platinum,0xebc06fd5e250fb21816e93fd03a51215b88ee994
10938.47,928,0,4,0.8773,316.72,0.9,0,0,0.0,11.787144396551723,7.681,1.0,319.4433333333333,False,False,False,True,False,False,False,False,platinum,0x540fce4c275b8dd61a2af6647d7379e7475079f7
2930.23,1568,0,87,0.7578,1708.43,0.7582,2,0,0.0,1.8687691326530613,20.938,0.6,943.008,False,False,False,False,True,False,False,False,gold,0xa0d55adf8be805eeb512cbb087fe3628e452e496
