provider_id,stake,capacity_gb,utilization_gb,region,node_age_days,uptime_pct,avg_latency,post_success_rate,proof_misses,slashing_count,is_failed,registered_at
0xe34a95c5c5c0b19d1c8bd17184bb5b4e9f573c54,2061.65,2821,0,Asia-Pacific,28,0.8079,191.04,0.8537,0,0,False,2026-01-16T23:57:12.329990
0xb1a05681ae11e3f294f5315a9e52754f39db1bb1,20387.26,3629,0,US-East,72,0.907,315.73,0.7897,1,0,True,2025-12-03T23:57:12.329990
0xb5f98aa1e6dd0c5a13cfdf19b3a9eb3ff8487fee,3806.6,4780,161,US-East,77,0.8581,198.54,0.9,2,0,False,2025-11-28T23:57:12.329990
0x27e3be2c20fa7600532fca5352c8142060e4c437,100000,280,85,EU-West,67,0.7819,177.35,0.7,1,0,False,2025-12-08T23:57:12.329990
0xfd3eb3957cb106203e0c89268d5e6de2337aea55,4122.1,1582,159,US-East,83,0.7637,495.18,0.5,1,0,False,2025-11-22T23:57:12.329990
0x00ebffe86460ba7c0b1b1b60b22beb05858c76ea,25004.63,4742,0,US-East,28,0.6997,479.37,0.5189,1,0,True,2026-01-16T23:57:12.329990
0x24a76725916666d55711598e9a54d6016e2e6110,8755.94,1816,0,US-East,12,0.6511,12454.78,0.8,0,0,False,2026-02-01T23:57:12.329990
0x119657fd0af5bca35939bcc27e792aaae777eb16,25274.59,1843,0,US-West,58,0.9955,48.82,0.9751,0,0,False,2025-12-17T23:57:12.329990
0xc29a40249bdfe5f4aa696c05cff4618aab68435a,1302.14,926,96,EU-West,46,0.9289,98.96,0.97,0,0,False,2025-12-29T23:57:12.329990
0x7063ba008d0116ac7df90ac13621cbe5026421a4,4031.36,4673,0,EU-Central,29,0.85,337.44,0.8,0,0,False,2026-01-15T23:57:12.329990
0x91fd18bf6a39f5546d934ded01d26a91ed4c817c,2402.98,426,71,EU-West,42,0.7384,551.99,0.5569,0,0,False,2026-01-02T23:57:12.329990
0x1b8311ab1b8a04ef1f506a33a16a284188e49025,10638.24,2116,0,EU-West,73,0.6966,526.38,0.535,1,0,False,2025-12-02T23:57:12.329990
0x8e0969ddbf516ad627fed3381dbfc9a800a97269,10499.4,1395,18,EU-West,79,0.7608,513.82,0.7394,0,0,False,2025-11-26T23:57:12.329990
0xb06d3fe6c3d0737c2904d791d55da8937ad9be95,1737.52,2937,104,US-East,20,0.9855,50.72,0.9,0,0,False,2026-01-24T23:57:12.329990
0xead2209476c2f324d51d076bb9572673c629b9fd,1004.27,401,101,EU-Central,53,0.785,183.87,0.7013,1,0,True,2025-12-22T23:57:12.329990
0x46198d97cc496b98b9b2f97548f82dbc0f546e8a,1892.81,502,93,South-America,80,0.8414,239.07,0.895,0,0,False,2025-11-25T23:57:12.329990
0x7c43e59052a32b65ebbb5f91bae384dac20518c6,13702.58,2908,136,US-East,87,0.95,7770.86,0.7,0,0,False,2025-11-18T23:57:12.329990
0xb1e329ee0ab79c888209123d582339b7dc2643b8,12649.88,434,0,,24,0.8981,844.05,0.85,2,0,True,2026-01-20T23:57:12.329990
0xffb5e46c936b231ddbc9e2eb9ce63b3cb611a8cf,886.69,2525,40,US-East,48,0.7751,319.55,0.9,0,0,False,2025-12-27T23:57:12.329990
0x24412cb1caa2b17ba5ed5dd52085a905f4a4bd2b,6632.52,2397,72,EU-West,64,0.8316,295.68,0.9,0,0,True,2025-12-11T23:57:12.329990
0xa2446eba0f6370959e980825fac130855ab64e08,23723.86,3462,36,US-East,9,0.7764,382.98,0.7564,1,0,False,2026-02-04T23:57:12.329990
0x2a22cc8743d620725a9f5c022e2486614920ab3d,100000,311,18,EU-Central,40,0.8748,298.59,0.9,0,0,False,2026-01-04T23:57:12.329990
0x2cd47a27da559711e5176b3d82c3b8a1e79fd095,44866.38,3159,125,US-East,61,0.8974,100.36,0.97,0,0,False,2025-12-14T23:57:12.329990
0x34d7a423b67825450fcd848601b3e3cab52d55cc,11306.96,2919,0,US-West,47,0.9399,184.77,0.7,0,0,False,2025-12-28T23:57:12.329990
0xf6a16404aef7174a7b32798e19ee1a526baea481,4904.57,3123,0,US-East,33,0.7373,261.06,0.777,0,0,True,2026-01-11T23:57:12.329990
0xb8b24def09cb61466221ee5a6ce7d27ea46d583f,10695.4,2370,0,South-America,19,0.7482,596.28,0.5,1,0,False,2026-01-25T23:57:12.329990
0xfca9fec1a7b2a2bcf7a6837192c9d0e44ece9058,4559.75,2132,46,US-East,31,0.8444,286.51,0.7,0,0,False,2026-01-13T23:57:12.329990
0x5d7f1e21716cba5bf015be1d1071f941c0bcf844,94793.04,1106,74,US-East,83,0.8813,187.59,0.7,1,0,False,2025-11-22T23:57:12.329990
0x24f4cd194d7ed389c9d8037d89f08589bbd11228,4133.96,465,0,US-East,6,0.9112,265.89,0.9,0,0,False,2026-02-07T23:57:12.329990
0x7378046b2a0e4361db9543a40aba94ebb4cd0329,5214.72,4983,0,EU-West,5,0.6908,370.51,0.5,3,1,True,2026-02-08T23:57:12.329990
0xd1e887ab62c9bbdbd7418d6d968a0992e82a198e,27842.41,3690,45,US-East,90,0.9158,175.29,0.9,0,0,False,2025-11-15T23:57:12.329990
0xda6a866760b167c1ac114a8c4c981ef7a4668bc6,591.61,1988,0,Asia-Pacific,79,0.8692,7979.24,0.9,0,0,False,2025-11-26T23:57:12.329990
0x303ed7a851c6e16432714932bf6b4c520482b880,3603.91,1704,89,US-West,38,0.8201,314.93,0.7238,0,0,True,2026-01-06T23:57:12.329990
0x918e471abcab7213cede9b523ef31f09b06d39c3,25611.81,4333,25,US-West,3,0.8741,261.89,0.8262,0,0,False,2026-02-10T23:57:12.329990
0xe828d9eb9056db181bb7e6dfa4a69e9bb17d79a8,13015.82,4572,98,Asia-Pacific,10,0.7168,239.11,0.9,0,0,False,2026-02-03T23:57:12.329990
0x324d0f9b286e35badf777962987813a0e6b608f4,500,428,243,EU-West,77,0.9006,303.03,0.7638,0,0,False,2025-11-28T23:57:12.329990
0xd5e8512f266d6240a681f547ff5478b82bc8d686,500,132,0,EU-West,27,0.8747,205.42,0.799,2,0,False,2026-01-17T23:57:12.329990
0x0813880473ed3ffd5942a4a850fb0f4e3e3365a2,6998.75,1877,94,Asia-Pacific,51,0.9343,103.74,0.85,1,0,True,2025-12-24T23:57:12.329990
0x7d560625f728a04694d610e814d918f3c233e844,7501.22,3808,71,EU-West,89,0.8857,261.0,0.9,0,0,False,2025-11-16T23:57:12.329990
0x3aed9f5989da53fddab9703d7513402f414aeacf,1131.35,3829,132,US-West,55,0.5483,2190.97,0.6135,1,0,False,2025-12-20T23:57:12.329990
0x6653cf0bd6deca46ed990f67e3b42c7b6c50b97f,7558.5,4095,0,Asia-Pacific,10,0.9741,475.91,0.99,0,0,True,2026-02-03T23:57:12.329990
0x3cbbab3dd36e759e4f24f6bf394a8b1302ae97a5,25602.87,2370,40,US-West,54,0.8888,90.44,0.97,0,0,False,2025-12-21T23:57:12.329990
0xe15f016d08ed9591807eb4fcec72ef40b83176a9,3414.91,4170,0,Asia-Pacific,32,0.6525,370.34,0.7128,2,0,True,2026-01-12T23:57:12.329990
0x7f2a57289c35b032fca3cebbfdc40538e5197983,100000,4114,94,EU-West,87,0.959,113.9,0.85,0,0,False,2025-11-18T23:57:12.329990
0x58e83facec6ea4a7a9e250070134e825223d960b,1111.41,3109,79,Asia-Pacific,24,0.8636,110.41,0.97,0,0,False,2026-01-20T23:57:12.329990
0xe22fd38461720386795869bf0da8a0ec17f4fbc6,46620.49,471,0,US-East,52,0.6827,294.28,0.5713,1,0,True,2025-12-23T23:57:12.329990
0x0c87a5819fe4317f0471cac2ffe90fe3dde9fa5b,21918.79,1912,0,US-East,41,0.8723,294.77,0.7,1,0,False,2026-01-03T23:57:12.329990
0xa9aea96efd6c05fde2eff6815fc72f7fd207d6b2,3064.19,4520,0,South-America,77,0.7286,428.84,0.5669,2,0,True,2025-11-28T23:57:12.329990
0x6170f119102ac02fea04318dbbd8b711f8b2dd3b,31038.66,930,3,Asia-Pacific,44,0.8479,277.92,0.8473,1,0,False,2025-12-31T23:57:12.329990
0x61e023b6b3174e54472bac37ec0100677d1b3f16,8325.9,3182,25,Asia-Pacific,3,1.0,3064.23,0.9535,1,0,False,2026-02-10T23:57:12.329990
0x6efeaa182b3640ddc4e2a1db2c7263e1be1cf993,1197.49,586,0,US-West,24,0.9237,90.9,0.857,0,0,False,2026-01-20T23:57:12.329990
0x6b49f6cc65288e283ecabf825642f701c4e4b0f4,2108.38,154,81,EU-West,1,0.9016,104.34,0.85,0,0,False,2026-02-12T23:57:12.329990
0x0b3d4a27b7222e2b947c534ca0dd47331ccd2618,3937.36,4155,8,EU-West,58,0.9587,130.78,0.9805,0,0,False,2025-12-17T23:57:12.329990
0x4b7c9aa31a6e764378e8f1e0bd8477e314538010,7043.15,1802,128,EU-West,47,0.6911,3867.98,0.53,0,0,True,2025-12-28T23:57:12.329990
0x6f0426d76276665c4a9013ac691656ac8b766ee7,2321.81,157,130,US-West,1,0.9713,41.11,0.9376,0,0,False,2026-02-12T23:57:12.329990
0x6e826e52bf1a1338377f26e487a60eb07b9faf37,4167.76,142,34,US-East,5,0.9116,256.47,0.7,0,0,False,2026-02-08T23:57:12.329990
0x466dfcb8ed686177f2cd1e1a555ccd0bd25c9e48,100000,2744,76,,37,0.8467,273.99,0.9,0,0,True,2026-01-07T23:57:12.329990
0xdaf2b2313faba239dcdc9c8b097c18588f5b9c4c,24375.37,2782,0,US-East,43,0.95,4051.82,0.9,0,0,False,2026-01-01T23:57:12.329990
0x26a4ea47d328bd220614093a104898bf27610257,11229.54,3032,170,US-East,13,0.9218,103.25,0.85,0,0,False,2026-01-31T23:57:12.329990
0x19d317d067b208f422ce659cb28c795e4bc94bc8,500,2797,123,US-East,47,0.8448,597.39,0.7999,1,0,True,2025-12-28T23:57:12.329990
0x914c425f8d7f388edcddaa3f084c159ebd306b79,3935.77,2719,99,Asia-Pacific,41,0.7809,306.12,0.7,0,0,False,2026-01-03T23:57:12.329990
0xa68ec53fafbcdf7a81c0a182295b3e3b94a117b0,634.39,320,49,Asia-Pacific,6,0.6265,607.14,0.8,0,0,True,2026-02-07T23:57:12.329990
0xee94f86fb600ac9f6a032b086a3321576e840307,5471.0,1556,0,US-West,64,0.8598,249.64,0.8512,0,0,False,2025-12-11T23:57:12.329990
0xc3a0643d7901856765ed097bc343f2ebf88764a9,20426.49,3383,101,Asia-Pacific,37,0.6807,5677.26,0.8,0,0,True,2026-01-07T23:57:12.329990
0x8feb059b003b478b85ed3b91009c927dc3472648,721.04,403,25,,43,0.7848,277.38,0.9,0,0,False,2026-01-01T23:57:12.329990
0x66ff7a6f34a9cef6ef4dbecfd0323c1b094198c4,2781.5,1446,0,US-East,35,0.858,256.62,0.8757,0,0,True,2026-01-09T23:57:12.329990
0xdae10baf59e249cf3ebc2f2e135926c6c45575e9,34738.55,565,174,US-West,59,0.7938,192.8,0.8025,0,0,False,2025-12-16T23:57:12.329990
0x6d67d29d3efc6dd2f4c3a36c686a9fd0b6bf49bc,4862.16,3849,0,Asia-Pacific,73,0.8453,5751.17,0.7,0,0,True,2025-12-02T23:57:12.329990
0x45ff3cb745344926f378fbc65e57221663853902,1594.07,4128,0,EU-West,43,0.7752,232.83,0.9,1,0,False,2026-01-01T23:57:12.329990
0xaa41572ed2bd444d72fcc1541a8b76d5901b5d7f,9596.99,4896,0,US-East,83,0.8904,218.11,0.7,0,0,False,2025-11-22T23:57:12.329990
0x28974b42a93769915996a259a6a4a0d9c42dbe81,4609.58,2759,58,US-East,41,0.8261,196.49,0.7,1,0,True,2026-01-03T23:57:12.329990
0x9e5f7622f0af952f38c63fec843f5c24764e0a00,4042.78,3201,15,EU-Central,9,0.9183,139.77,0.9197,0,0,False,2026-02-04T23:57:12.329990
0x5ea0432e0791f30f11d58d7db238eecfc7651374,22228.83,1896,62,EU-Central,88,0.9681,104.6,0.85,0,0,False,2025-11-17T23:57:12.329990
0x64a395459cfd0a622d8cbc066bc4fbe7b598ee9e,5118.1,2256,57,EU-West,86,0.8682,187.59,0.71,1,0,False,2025-11-19T23:57:12.329990
0xf5cade5dfaa7120ffdad38c2cd1f2f2ff3fe92f0,9049.4,1290,86,,39,0.9528,56.42,0.9,0,0,False,2026-01-05T23:57:12.329990
0x15265e3ee51647e13b1ffde6fd58e9e1f6f54164,46491.73,1120,0,,39,0.8927,241.04,0.7,0,0,True,2026-01-05T23:57:12.329990
0x19de13927d186e7e704b778800144d0d92c9b14b,500,3125,0,US-East,42,0.9094,131.56,0.97,0,0,False,2026-01-02T23:57:12.329990
0x9b2307ec9f42e5492d15b6473e624019235d9672,12499.9,5198,0,Asia-Pacific,16,0.8046,193.55,0.7911,1,0,False,2026-01-28T23:57:12.329990
0x1dce21bd3323ad675911a961badd47217f092f89,12314.91,1111,0,EU-West,32,0.6817,501.74,0.5,0,0,False,2026-01-12T23:57:12.329990
0xcc38754ee5bcdcf9961e65b8d303f59e258fb422,3844.07,2810,89,US-West,12,0.8342,182.82,0.7,1,0,False,2026-02-01T23:57:12.329990
0xaed504c9a19a020e639f383aee19af9a988ef6e3,3620.43,144,217,EU-Central,56,0.9476,58.08,0.99,0,0,False,2025-12-19T23:57:12.329990
0xc27f890ceaa2e16bc444c6d0680eabe769de87b4,7456.3,1946,72,EU-Central,26,0.9472,125.87,0.8537,0,0,False,2026-01-18T23:57:12.329990
0x61b2fde16c8412f70c03505d8128c06d8a8edf17,4179.89,3964,0,US-East,72,0.8298,273.78,0.9,0,0,False,2025-12-03T23:57:12.329990
0x12134bc776792062ab9bec0839f95c82a40fdfde,100000,2803,61,EU-Central,47,0.6839,334.77,0.7541,1,0,False,2025-12-28T23:57:12.329990
0xb46fce196af55fd26dc61e1baa5a0379402e52ce,4115.36,2494,37,EU-West,6,0.6999,300.58,0.8,0,0,False,2026-02-07T23:57:12.329990
0x893241fb7cb097c05a7048449ec4a69a5bbc5cbe,500,4362,61,EU-West,8,0.9435,203.55,0.7,1,0,False,2026-02-05T23:57:12.329990
0x02b280e6792453e3708b63dc1c8328881806a49f,500,4530,30,EU-Central,88,0.9356,52.21,0.9847,0,0,False,2025-11-17T23:57:12.329990
0x42c7775af96fbd11e7ba3e822bf34ff5e4ba5dcd,18749.6,4140,0,US-West,34,0.9501,123.4,0.85,2,0,False,2026-01-10T23:57:12.329990
0xea74a4f137422c75db417c89e4a76a23107e05fe,500,537,55,South-America,61,0.9647,140.9,0.9254,0,0,True,2025-12-14T23:57:12.329990
0xa9a2356a1263c153bd699336c5946b5777a47db8,2407.84,4441,90,EU-West,53,0.8365,453.56,0.9,0,0,False,2025-12-22T23:57:12.329990
0x0f0023ce9e1ffe4269b99db563e9d8ba3b535a70,500,2063,236,EU-Central,35,0.7326,548.36,0.5,0,0,True,2026-01-09T23:57:12.329990
0xeb15300b48d3dfda0514e309a0e9ecf25c9a7351,1310.88,816,0,EU-Central,51,0.9812,45.87,0.9,0,0,False,2025-12-24T23:57:12.329990
0x4007ceddf4e6a1ed0b8fc48f93d613f61d74d431,554.68,1380,39,US-East,3,0.7292,298.04,0.5422,0,0,False,2026-02-10T23:57:12.329990
0x96a3dbd62470489c3bff4964c44d717c96f8e142,55460.59,3915,0,EU-West,28,0.9009,111.51,0.85,1,0,True,2026-01-16T23:57:12.329990
0x1d006a7fa4620a2f8be8825ae4062ca564b02fbc,500,881,64,South-America,68,0.749,367.15,0.7391,1,0,True,2025-12-07T23:57:12.329990
0x77d0c5427240d2a36a2bb12bf6259a390f4e6f1f,4122.42,1542,14,EU-Central,49,0.7414,444.18,0.5,1,0,False,2025-12-26T23:57:12.329990
0x9f2e919061eae857632be03d8d6948e22fad2f8b,10180.23,2479,38,,73,0.6097,555.47,0.513,0,0,True,2025-12-02T23:57:12.329990
0xadfe8efeaeaaeee95afc5c023edc58174cdc9719,1368.66,1935,0,Asia-Pacific,9,0.8706,307.8,0.7215,0,0,False,2026-02-04T23:57:12.329990
0x959fcfb7e4f1572eb4e3383d0c98161dcdefc037,41927.4,4298,0,US-West,2,0.8982,127.89,0.8603,0,0,False,2026-02-11T23:57:12.329990
0xadf42621b33dad4657fa198304659bd4001ca58d,3356.03,5119,0,Asia-Pacific,38,0.8747,188.43,0.7,1,0,False,2026-01-06T23:57:12.329990
0x1996d8aef62cf7260bdeeab92912b3876f09fd62,1552.34,3007,25,US-West,81,0.5803,1774.62,0.8,0,0,False,2025-11-24T23:57:12.329990
0xc28030af9455e91cfce199dcb0d138752b5223c3,20002.66,3657,58,EU-Central,20,0.6126,827.27,0.645,0,0,False,2026-01-24T23:57:12.329990
0xd074106cb9eff5968e746a2cf9bcf9917df3f562,705.62,1948,0,US-West,45,0.7905,313.65,0.6334,0,0,True,2025-12-30T23:57:12.329990
0x2a84b4551c938ef6c184a124851f652fed60a2f0,8207.64,177,40,US-East,77,0.7981,293.33,0.7,0,0,False,2025-11-28T23:57:12.329990
0x4fba4a807664ac957b62f2376e4c7d36c1c5a7f7,500,3129,89,US-West,50,0.857,280.52,0.7,0,0,False,2025-12-25T23:57:12.329990
0x9c8b256e59217711c34616a144cab4ee611c6e7e,3394.56,2205,9,EU-West,43,0.7655,533.87,0.6887,1,0,True,2026-01-01T23:57:12.329990
0xb51706574a6c97a34c1c484c48fddb773259ee50,28359.43,4851,198,Asia-Pacific,69,0.965,40.62,0.99,0,0,False,2025-12-06T23:57:12.329990
0x6ce7e83533213cba8120e8c7d888c4e9624d2609,23973.11,2608,135,EU-West,74,0.9241,303.34,0.8191,0,0,False,2025-12-01T23:57:12.329990
0x156f358358a1717b1804efe2e5e640771e0c34bf,656.26,1313,71,Asia-Pacific,54,0.9309,91.51,0.9349,0,0,False,2025-12-21T23:57:12.329990
0xd3191a6d029ab103ac0822d2092a35119d924889,2166.17,2235,0,,53,0.7339,548.31,0.5,1,0,True,2025-12-22T23:57:12.329990
0x45c23e4e787fc284f4922be610bd6c54ac11e698,8447.54,4522,83,US-East,89,0.7665,398.71,0.8,0,0,False,2025-11-16T23:57:12.329990
0xfce8a6b9143f6e4e02daeb260278be5ffdd44fd6,11235.07,2610,8,EU-West,5,1.0,1410.16,0.99,0,0,False,2026-02-08T23:57:12.329990
0x2a107f68a6f46ad361d47ff72c6f4fb48eafd07d,926.76,607,0,EU-Central,61,0.9361,114.91,0.97,0,0,False,2025-12-14T23:57:12.329990
0x3766de78e311a23d0b5d250c75cd713fcad35c21,2842.74,4833,93,EU-West,16,0.6082,524.38,0.5,1,0,True,2026-01-28T23:57:12.329990
0x452a37b67a2c0a9f124d438c11f50f8d1f5d0e33,22124.24,746,0,EU-Central,67,0.8976,2219.07,0.85,1,0,False,2025-12-08T23:57:12.329990
0x47b5aff9ce179d197c4dda76e865c1a6e42faff4,12397.92,3814,33,EU-West,30,0.8932,144.58,0.97,0,0,False,2026-01-14T23:57:12.329990
0xf9621f64856707618d23aec6caa2001964ac70f3,100000,3761,0,US-West,77,0.7758,459.59,0.6136,1,0,True,2025-11-28T23:57:12.329990
0x21fda1bd907ea346c1746432f35d5254a50d827b,2976.09,128,67,EU-West,23,0.5684,543.32,0.7385,1,0,True,2026-01-21T23:57:12.329990
0xf1a9207b1c56dba0873ad875b52ab32989736611,687.02,4012,0,US-East,86,0.8955,116.29,0.97,0,0,False,2025-11-19T23:57:12.329990
0xda824d11edbe18f08f48ec9def5d4c36f6024c5b,9264.92,3928,109,EU-West,23,0.85,425.87,0.8,0,0,False,2026-01-21T23:57:12.329990
0x47a4e20e191d1614eb9e3765b531e98d1b15dde0,1462.56,3082,5,Asia-Pacific,41,0.8664,136.4,0.8594,0,0,True,2026-01-03T23:57:12.329990
0x3b47fe900d5267e1024aa3fb64baf0cfa5013ebb,12548.04,4129,51,US-West,62,0.8737,301.23,0.838,2,0,False,2025-12-13T23:57:12.329990
0x1d6d717165875a45cd013df80f096c81b089cdaf,1744.31,223,71,US-West,11,0.944,53.8,0.9,0,0,False,2026-02-02T23:57:12.329990
0x45480ed56175a3a73c3a4e4f6c5e6818f0aa5ab4,2652.94,2401,60,EU-West,47,0.6816,1017.68,0.8,1,0,False,2025-12-28T23:57:12.329990
0x7755f21544e62b2e5ebb9cc515528e6fa87c6f93,500,2203,68,US-West,88,0.8043,312.91,0.8953,0,0,False,2025-11-17T23:57:12.329990
0x6cc0ba16f301ad879618e58a100405dff230336b,8156.22,3141,0,US-East,80,0.9949,57.05,0.99,0,0,False,2025-11-25T23:57:12.329990
0xf9d41f0c5a2d4715a2caf484ed980100203f4851,44811.0,1747,73,Asia-Pacific,44,0.8383,176.98,0.795,0,0,True,2025-12-31T23:57:12.329990
0x8ab867d53df5dcc9c0d107da596e2fe6818c5578,591.58,1234,52,US-West,52,0.8748,308.33,0.8609,0,0,False,2025-12-23T23:57:12.329990
0x1bc302de565cc74bdededa44225909797c0ac8c1,18041.17,455,0,Asia-Pacific,68,0.8878,188.07,0.8919,0,0,True,2025-12-07T23:57:12.329990
0xb932ffbb56f7d9c839a3392c389b5ace4343473f,5822.82,3070,78,EU-Central,57,0.6949,541.4,0.5316,1,0,False,2025-12-18T23:57:12.329990
0xd36d8be527a4042e34d54b84c41564062ecb6640,5130.5,2353,15,US-West,6,0.9814,59.91,0.9,0,0,False,2026-02-07T23:57:12.329990
0x2ffc7117d5dfea34d3a80546585c3d2cc36ec199,28404.97,2861,0,Asia-Pacific,90,0.778,285.08,0.7,1,0,True,2025-11-15T23:57:12.329990
0xe3c0ca85ad533cb24f029ddef808bca2c27b14f5,1574.59,3933,0,EU-West,44,0.8568,223.41,0.9,0,0,False,2025-12-31T23:57:12.329990
0x80676a3728873ff90db061e0bce5ab9cf65447f3,7616.72,3614,0,US-East,70,0.9663,53.16,0.99,0,0,False,2025-12-05T23:57:12.329990
0x2a2f7f8db132b78bdce5bc32dbef508b02045175,4828.38,3047,53,EU-West,90,0.8025,210.08,0.8468,1,0,False,2025-11-15T23:57:12.329990
0x5007c2fb74974a6fdaab27f6639abf2bad5c3d0d,30777.28,1216,136,EU-West,88,0.8678,191.31,0.9,0,0,False,2025-11-17T23:57:12.329990
0x3afb4c6cf545fb8fb80ee428aa6da7fee9584329,25294.56,4727,4,EU-West,59,0.6048,596.59,0.636,3,1,False,2025-12-16T23:57:12.329990
0x26dba0348ed0662d2ec7dc78904c7fb9d9bec26d,35144.93,882,44,US-West,5,0.9522,141.75,0.97,0,0,False,2026-02-08T23:57:12.329990
0x9c20ba4ef3db5898cc7f31b90fd395dadfc1336c,25242.5,2805,0,EU-West,71,0.6508,469.11,0.5,2,0,False,2025-12-04T23:57:12.329990
0x4f3614e04f6b455f01e039a64de23e66d5b48347,4994.92,1760,0,US-East,43,0.8675,198.34,0.7,2,0,False,2026-01-01T23:57:12.329990
0x7fb1053a5eb0b1dba1afc857a195f6ca7c179007,955.02,1243,52,EU-West,9,0.9149,3259.56,0.934,0,0,True,2026-02-04T23:57:12.329990
0x3e9d05c6c1c6f9c0373cde2a42424adfd911ea7e,2232.71,1664,59,,84,0.7799,341.04,0.8,2,0,True,2025-11-21T23:57:12.329990
0xd955cfb125389b0f76a714e0d885bff14254f710,7641.62,1931,0,EU-Central,32,0.9041,192.03,0.7416,0,0,False,2026-01-12T23:57:12.329990
0x8beec3ca66ca477d5c70b0f9c47e3f4d15ef5599,79158.23,3663,80,US-West,10,0.7344,5534.0,0.5658,1,0,True,2026-02-03T23:57:12.329990
0x3d5a69048f69a7e7e9a8591ddb21cb90831fceca,25191.81,1609,0,EU-Central,65,0.97,115.36,0.97,0,0,False,2025-12-10T23:57:12.329990
0xbd8ebbb62f5dce06c224fa8a5b94476d4bf5690a,5744.37,2105,183,US-East,59,0.6909,591.62,0.697,1,0,True,2025-12-16T23:57:12.329990
0x7c8cc7226a7e7cc45d26bbd3cc337acf63093b7e,3268.28,1618,0,EU-West,72,0.7682,238.81,0.8814,0,0,False,2025-12-03T23:57:12.329990
0x2371a8fbd84984bbc4db3b71b5fc2fec9fbf8d8f,94212.65,1007,48,EU-West,30,0.8652,1087.24,0.8548,0,0,False,2026-01-14T23:57:12.329990
0x69b1600da2846729529124b6d21349b204540595,19295.89,2333,98,US-East,28,0.9783,149.51,0.85,0,0,False,2026-01-16T23:57:12.329990
0xbf49046af2225360d6d9531f6923d8bbc154a79c,23289.28,3703,0,US-West,20,0.8176,372.34,0.7622,1,0,False,2026-01-24T23:57:12.329990
0xad810671dfe73d1b1ff9a0f4b389e3fb395a2352,500,4227,66,US-East,50,0.5,390.02,0.7158,0,0,True,2025-12-25T23:57:12.329990
0x1842c534f1b4e140176c2c5c9ea7ffa5387ec2ca,3978.73,574,0,US-East,54,0.9229,146.81,0.97,0,0,False,2025-12-21T23:57:12.329990
0xd0260dc7b2aefa4e21abbc721c2e3f64d8bc90f2,4555.14,2955,124,US-West,7,0.9288,234.11,0.7,1,0,False,2026-02-06T23:57:12.329990
0x06854fdc67b18990199348554431ab9f60247c1e,100000,3632,41,US-West,78,0.9833,52.07,0.9834,1,0,False,2025-11-27T23:57:12.329990
0xe490837a065b7038e81f8ba51b63780e52f67db0,500,323,0,South-America,25,0.9666,41.82,0.9,0,0,False,2026-01-19T23:57:12.329990
0x022dd8f724078abd8204f885fe82ed994cc9edc3,1559.75,3674,0,US-East,69,0.968,132.93,0.85,1,0,False,2025-12-06T23:57:12.329990
0x55a28e4ce2c835b401db05f267a9532cda8ccab6,12278.7,186,0,EU-Central,39,0.8297,203.27,0.9,0,0,False,2026-01-05T23:57:12.329990
0xdd0aed78ab280566b54489a7895ce85017684044,6682.48,3811,92,EU-West,42,0.9099,299.64,0.8951,0,0,True,2026-01-02T23:57:12.329990
0x21ca92b04e9e425aa3c922fc31b365433d86f862,4957.63,3890,85,EU-West,72,0.85,385.97,0.8,1,0,False,2025-12-03T23:57:12.329990
0x6dd8b6b80a7dae1a0544023174ca3233b0c4f05f,2002.38,3368,0,EU-Central,75,0.8368,204.28,0.9,0,0,False,2025-11-30T23:57:12.329990
0xdc7f6bcee12258dee3667cd94c8e518624be72f7,28708.8,216,61,EU-West,77,0.85,15995.43,0.5579,0,0,True,2025-11-28T23:57:12.329990
0x95fabe341d5834c34f1ef238806be6ed1a9d872f,16770.37,2710,0,US-East,54,0.85,441.63,0.6028,0,0,True,2025-12-21T23:57:12.329990
0x66e1d4e1bbfceaf129ed5ceff18b31e099907054,7393.55,3837,0,US-East,24,0.8858,586.52,0.8123,0,0,True,2026-01-20T23:57:12.329990
0x60c1b47f9349b2b1e0286dba87065eb11535e1a6,7351.62,2117,0,EU-West,45,0.97,148.77,0.97,0,0,False,2025-12-30T23:57:12.329990
0x4ec7b1adc0d464b6e228588b63111421500c5249,544.87,3053,84,US-East,72,0.5463,359.46,0.8,0,0,False,2025-12-03T23:57:12.329990
0x29fe819f010e8a65a6b5c9ed41d5719f0ce96eff,5570.71,2320,59,US-East,57,0.8869,268.32,0.8634,0,0,False,2025-12-18T23:57:12.329990
0xf363ee31d86717af5de87cb8db74f6a52517d1e3,5655.4,4327,0,US-East,1,0.9728,99.93,0.97,0,0,False,2026-02-12T23:57:12.329990
0x22127bb67301517cace57999b2a4f65cef6648e2,19869.96,2382,19,US-West,30,0.8325,196.34,0.7533,0,0,False,2026-01-14T23:57:12.329990
0xdd9b595823abd41c9d8946691793e390039ce113,7780.74,2953,125,US-East,64,0.85,590.93,0.7119,1,0,True,2025-12-11T23:57:12.329990
0x16dc4ea480c30497406caebd0b351ede75d366de,23011.14,3631,0,US-West,70,0.8587,140.96,0.97,0,0,False,2025-12-05T23:57:12.329990
0x13c9c3df4ff8e76a299637930dc780f70058a64a,859.8,1096,0,US-East,81,0.8562,261.1,0.7,0,0,False,2025-11-24T23:57:12.329990
